sample_id,1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis,ANAEROFRUCAT-PWY: homolactic fermentation,ANAGLYCOLYSIS-PWY: glycolysis III (from glucose),ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis,ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine),ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|unclassified,ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle),ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|unclassified,ARO-PWY: chorismate biosynthesis I,ARO-PWY: chorismate biosynthesis I|unclassified,ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis,BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis,CALVIN-PWY: Calvin-Benson-Bassham cycle,CITRULBIO-PWY: L-citrulline biosynthesis,COA-PWY-1: coenzyme A biosynthesis II (mammalian),COA-PWY-1: coenzyme A biosynthesis II (mammalian)|unclassified,COA-PWY: coenzyme A biosynthesis I,COA-PWY: coenzyme A biosynthesis I|unclassified,COBALSYN-PWY: adenosylcobalamin salvage from cobinamide I,COLANSYN-PWY: colanic acid building blocks biosynthesis,COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis,COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|unclassified,DAPLYSINESYN-PWY: L-lysine biosynthesis I,DENOVOPURINE2-PWY: superpathway of purine nucleotides de novo biosynthesis II,DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I,DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I|unclassified,FASYN-ELONG-PWY: fatty acid elongation -- saturated,"GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation",GLUCONEO-PWY: gluconeogenesis I,GLUTORN-PWY: L-ornithine biosynthesis,GLUTORN-PWY: L-ornithine biosynthesis|unclassified,GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose),GLYCOLYSIS-E-D: superpathway of glycolysis and Entner-Doudoroff,GLYCOLYSIS: glycolysis I (from glucose 6-phosphate),HEXITOLDEGSUPER-PWY: superpathway of hexitol degradation (bacteria),HISDEG-PWY: L-histidine degradation I,HISTSYN-PWY: L-histidine biosynthesis,HSERMETANA-PWY: L-methionine biosynthesis III,ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine),ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|unclassified,MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis,METSYN-PWY: L-homoserine and L-methionine biosynthesis,NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch),OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli),PANTO-PWY: phosphopantothenate biosynthesis I,PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I,PENTOSE-P-PWY: pentose phosphate pathway,PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing),PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|unclassified,PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria),"PRPP-PWY: superpathway of histidine, purine, and pyrimidine biosynthesis",PWY-1042: glycolysis IV (plant cytosol),PWY-1042: glycolysis IV (plant cytosol)|unclassified,PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis I,PWY-2941: L-lysine biosynthesis II,PWY-2942: L-lysine biosynthesis III,PWY-3001: superpathway of L-isoleucine biosynthesis I,PWY-3841: folate transformations II,PWY-3841: folate transformations II|unclassified,PWY-4242: pantothenate and coenzyme A biosynthesis III,PWY-4242: pantothenate and coenzyme A biosynthesis III|unclassified,PWY-4981: L-proline biosynthesis II (from arginine),PWY-4984: urea cycle,PWY-5030: L-histidine degradation III,PWY-5097: L-lysine biosynthesis VI,PWY-5097: L-lysine biosynthesis VI|unclassified,PWY-5100: pyruvate fermentation to acetate and lactate II,PWY-5103: L-isoleucine biosynthesis III,PWY-5104: L-isoleucine biosynthesis IV,PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline),PWY-5177: glutaryl-CoA degradation,PWY-5188: tetrapyrrole biosynthesis I (from glutamate),PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration),PWY-5484: glycolysis II (from fructose 6-phosphate),PWY-5659: GDP-mannose biosynthesis,PWY-5667: CDP-diacylglycerol biosynthesis I,PWY-5686: UMP biosynthesis,PWY-5686: UMP biosynthesis|unclassified,PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation,PWY-5973: cis-vaccenate biosynthesis,PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I,PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|unclassified,PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II,PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|unclassified,PWY-6123: inosine-5'-phosphate biosynthesis I,PWY-6124: inosine-5'-phosphate biosynthesis II,PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II,PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II,PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I,PWY-6151: S-adenosyl-L-methionine cycle I,PWY-6151: S-adenosyl-L-methionine cycle I|unclassified,PWY-6163: chorismate biosynthesis from 3-dehydroquinate,PWY-6163: chorismate biosynthesis from 3-dehydroquinate|unclassified,PWY-6168: flavin biosynthesis III (fungi),PWY-621: sucrose degradation III (sucrose invertase),PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis,PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|unclassified,PWY-6305: putrescine biosynthesis IV,PWY-6317: galactose degradation I (Leloir pathway),PWY-6353: purine nucleotides degradation II (aerobic),PWY-6385: peptidoglycan biosynthesis III (mycobacteria),PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|unclassified,PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing),PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|unclassified,PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing),PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|unclassified,PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium),PWY-6527: stachyose degradation,PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III,PWY-6608: guanosine nucleotides degradation III,PWY-6609: adenine and adenosine salvage III,PWY-6609: adenine and adenosine salvage III|unclassified,PWY-6700: queuosine biosynthesis,PWY-6700: queuosine biosynthesis|unclassified,PWY-6703: preQ0 biosynthesis,PWY-6737: starch degradation V,PWY-6737: starch degradation V|unclassified,PWY-6892: thiazole biosynthesis I (E. coli),PWY-6897: thiamin salvage II,PWY-6901: superpathway of glucose and xylose degradation,PWY-6936: seleno-amino acid biosynthesis,PWY-7111: pyruvate fermentation to isobutanol (engineered),PWY-7111: pyruvate fermentation to isobutanol (engineered)|unclassified,PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I,PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II,PWY-7197: pyrimidine deoxyribonucleotide phosphorylation,PWY-7199: pyrimidine deoxyribonucleosides salvage,PWY-7208: superpathway of pyrimidine nucleobases salvage,PWY-7219: adenosine ribonucleotides de novo biosynthesis,PWY-7219: adenosine ribonucleotides de novo biosynthesis|unclassified,PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II,PWY-7221: guanosine ribonucleotides de novo biosynthesis,PWY-7221: guanosine ribonucleotides de novo biosynthesis|unclassified,PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II,PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I,PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I,PWY-7234: inosine-5'-phosphate biosynthesis III,"PWY-7237: myo-, chiro- and scillo-inositol degradation","PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II",PWY-7282: 4-amino-2-methyl-5-phosphomethylpyrimidine biosynthesis (yeast),PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast),"PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)",PWY-7400: L-arginine biosynthesis IV (archaebacteria),PWY-7400: L-arginine biosynthesis IV (archaebacteria)|unclassified,PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia),PWY-7663: gondoate biosynthesis (anaerobic),PWY-7664: oleate biosynthesis IV (anaerobic),PWY-841: superpathway of purine nucleotides de novo biosynthesis I,PWY0-1261: anhydromuropeptides recycling,PWY0-1296: purine ribonucleosides degradation,PWY0-1296: purine ribonucleosides degradation|unclassified,PWY0-1319: CDP-diacylglycerol biosynthesis II,PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing),PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis,PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli),PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage,PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic),PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic),PWY66-400: glycolysis VI (metazoan),PWY66-409: superpathway of purine nucleotide salvage,PWY66-422: D-galactose degradation V (Leloir pathway),PWYG-321: mycolate biosynthesis,PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate),PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I,RHAMCAT-PWY: L-rhamnose degradation I,RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants),SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I,THISYN-PWY: superpathway of thiamin diphosphate biosynthesis I,THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes),THRESYN-PWY: superpathway of L-threonine biosynthesis,TRNA-CHARGING-PWY: tRNA charging,TRNA-CHARGING-PWY: tRNA charging|unclassified,TRPSYN-PWY: L-tryptophan biosynthesis,UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I,UNINTEGRATED,UNINTEGRATED|g__Acidaminococcus.s__Acidaminococcus_intestini,UNINTEGRATED|g__Acidaminococcus.s__Acidaminococcus_intestini_CAG_325,UNINTEGRATED|g__Agathobaculum.s__Agathobaculum_butyriciproducens,UNINTEGRATED|g__Akkermansia.s__Akkermansia_muciniphila,UNINTEGRATED|g__Alistipes.s__Alistipes_finegoldii,UNINTEGRATED|g__Alistipes.s__Alistipes_indistinctus,UNINTEGRATED|g__Alistipes.s__Alistipes_putredinis,UNINTEGRATED|g__Alistipes.s__Alistipes_putredinis_CAG_67,UNINTEGRATED|g__Anaeromassilibacillus.s__Anaeromassilibacillus_sp_An250,UNINTEGRATED|g__Anaerostipes.s__Anaerostipes_hadrus,UNINTEGRATED|g__Anaerotignum.s__Anaerotignum_lactatifermentans,UNINTEGRATED|g__Bacteroides.s__Bacteroides_caccae,UNINTEGRATED|g__Bacteroides.s__Bacteroides_cellulosilyticus,UNINTEGRATED|g__Bacteroides.s__Bacteroides_clarus,UNINTEGRATED|g__Bacteroides.s__Bacteroides_coprocola,UNINTEGRATED|g__Bacteroides.s__Bacteroides_coprocola_CAG_162,UNINTEGRATED|g__Bacteroides.s__Bacteroides_dorei,UNINTEGRATED|g__Bacteroides.s__Bacteroides_eggerthii,UNINTEGRATED|g__Bacteroides.s__Bacteroides_faecis,UNINTEGRATED|g__Bacteroides.s__Bacteroides_finegoldii,UNINTEGRATED|g__Bacteroides.s__Bacteroides_fragilis,UNINTEGRATED|g__Bacteroides.s__Bacteroides_fragilis_CAG_47,UNINTEGRATED|g__Bacteroides.s__Bacteroides_intestinalis,UNINTEGRATED|g__Bacteroides.s__Bacteroides_massiliensis,UNINTEGRATED|g__Bacteroides.s__Bacteroides_nordii,UNINTEGRATED|g__Bacteroides.s__Bacteroides_ovatus,UNINTEGRATED|g__Bacteroides.s__Bacteroides_plebeius,UNINTEGRATED|g__Bacteroides.s__Bacteroides_plebeius_CAG_211,UNINTEGRATED|g__Bacteroides.s__Bacteroides_salyersiae,UNINTEGRATED|g__Bacteroides.s__Bacteroides_stercoris,UNINTEGRATED|g__Bacteroides.s__Bacteroides_thetaiotaomicron,UNINTEGRATED|g__Bacteroides.s__Bacteroides_uniformis,UNINTEGRATED|g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UNINTEGRATED|g__Bacteroides.s__Bacteroides_vulgatus,UNINTEGRATED|g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,UNINTEGRATED|g__Bacteroides.s__Bacteroides_xylanisolvens,UNINTEGRATED|g__Barnesiella.s__Barnesiella_intestinihominis,UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_adolescentis,UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_bifidum,UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_bifidum_CAG_234,UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_catenulatum,UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_dentium,UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_longum,UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_longum_CAG_69,UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_pseudocatenulatum,UNINTEGRATED|g__Bilophila.s__Bilophila_wadsworthia,UNINTEGRATED|g__Blautia.s__Blautia_obeum,UNINTEGRATED|g__Blautia.s__Blautia_sp_CAG_257,UNINTEGRATED|g__Blautia.s__Blautia_wexlerae,UNINTEGRATED|g__Blautia.s__Ruminococcus_gnavus,UNINTEGRATED|g__Blautia.s__Ruminococcus_torques,UNINTEGRATED|g__Butyricimonas.s__Butyricimonas_virosa,UNINTEGRATED|g__Catenibacterium.s__Catenibacterium_mitsuokai,UNINTEGRATED|g__Clostridium.s__Clostridium_disporicum,UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_167,UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_242,UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_58,UNINTEGRATED|g__Coprobacter.s__Coprobacter_fastidiosus,UNINTEGRATED|g__Coprococcus.s__Coprococcus_catus,UNINTEGRATED|g__Coprococcus.s__Coprococcus_comes,UNINTEGRATED|g__Coprococcus.s__Coprococcus_comes_CAG_19,UNINTEGRATED|g__Coprococcus.s__Coprococcus_eutactus,UNINTEGRATED|g__Coprococcus.s__Coprococcus_eutactus_CAG_665,UNINTEGRATED|g__Desulfovibrio.s__Desulfovibrio_piger,UNINTEGRATED|g__Dialister.s__Dialister_invisus,UNINTEGRATED|g__Dialister.s__Dialister_invisus_CAG_218,UNINTEGRATED|g__Dorea.s__Dorea_formicigenerans,UNINTEGRATED|g__Dorea.s__Dorea_formicigenerans_CAG_28,UNINTEGRATED|g__Dorea.s__Dorea_longicatena,UNINTEGRATED|g__Dorea.s__Dorea_longicatena_CAG_42,UNINTEGRATED|g__Dorea.s__Dorea_sp_CAG_317,UNINTEGRATED|g__Eggerthella.s__Eggerthella_lenta,UNINTEGRATED|g__Eisenbergiella.s__Eisenbergiella_massiliensis,UNINTEGRATED|g__Eisenbergiella.s__Eisenbergiella_tayi,UNINTEGRATED|g__Erysipelatoclostridium.s__Clostridium_innocuum,UNINTEGRATED|g__Erysipelatoclostridium.s__Erysipelatoclostridium_ramosum,UNINTEGRATED|g__Escherichia.s__Escherichia_coli,UNINTEGRATED|g__Eubacterium.s__Eubacterium_eligens,UNINTEGRATED|g__Eubacterium.s__Eubacterium_eligens_CAG_72,UNINTEGRATED|g__Eubacterium.s__Eubacterium_hallii,UNINTEGRATED|g__Eubacterium.s__Eubacterium_hallii_CAG_12,UNINTEGRATED|g__Eubacterium.s__Eubacterium_ramulus,UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_CAG_180,UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_CAG_251,UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_CAG_274,UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_CAG_38,UNINTEGRATED|g__Eubacterium.s__Eubacterium_ventriosum,UNINTEGRATED|g__Faecalibacterium.s__Faecalibacterium_prausnitzii,UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_110,UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_145,UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_83,UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_94,UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_95,UNINTEGRATED|g__Flavonifractor.s__Flavonifractor_plautii,UNINTEGRATED|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans,UNINTEGRATED|g__Gemmiger.s__Gemmiger_formicilis,UNINTEGRATED|g__Haemophilus.s__Haemophilus_parainfluenzae,UNINTEGRATED|g__Holdemanella.s__Holdemanella_biformis,UNINTEGRATED|g__Holdemania.s__Holdemania_filiformis,UNINTEGRATED|g__Hungatella.s__Hungatella_hathewayi,UNINTEGRATED|g__Intestinibacter.s__Intestinibacter_bartlettii,UNINTEGRATED|g__Intestinimonas.s__Intestinimonas_butyriciproducens,UNINTEGRATED|g__Klebsiella.s__Klebsiella_pneumoniae,UNINTEGRATED|g__Klebsiella.s__Klebsiella_quasipneumoniae,UNINTEGRATED|g__Klebsiella.s__Klebsiella_variicola,UNINTEGRATED|g__Klebsiella.s__Klebsiella_variicola_CAG_634,UNINTEGRATED|g__Lachnoclostridium.s__Clostridium_aldenense,UNINTEGRATED|g__Lachnoclostridium.s__Clostridium_asparagiforme,UNINTEGRATED|g__Lachnoclostridium.s__Clostridium_bolteae,UNINTEGRATED|g__Lachnoclostridium.s__Clostridium_citroniae,UNINTEGRATED|g__Lachnoclostridium.s__Clostridium_clostridioforme,UNINTEGRATED|g__Lachnoclostridium.s__Clostridium_lavalense,UNINTEGRATED|g__Lachnoclostridium.s__Clostridium_symbiosum,UNINTEGRATED|g__Lachnospira.s__Lachnospira_pectinoschiza,UNINTEGRATED|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale,UNINTEGRATED|g__Lactococcus.s__Lactococcus_lactis,UNINTEGRATED|g__Lawsonibacter.s__Lawsonibacter_asaccharolyticus,UNINTEGRATED|g__Megamonas.s__Megamonas_funiformis,UNINTEGRATED|g__Megamonas.s__Megamonas_funiformis_CAG_377,UNINTEGRATED|g__Megamonas.s__Megamonas_hypermegale,UNINTEGRATED|g__Methanobrevibacter.s__Methanobrevibacter_smithii,UNINTEGRATED|g__Methanobrevibacter.s__Methanobrevibacter_smithii_CAG_186,UNINTEGRATED|g__Monoglobus.s__Monoglobus_pectinilyticus,UNINTEGRATED|g__Oscillibacter.s__Oscillibacter_sp_CAG_241,UNINTEGRATED|g__Parabacteroides.s__Parabacteroides_distasonis,UNINTEGRATED|g__Parabacteroides.s__Parabacteroides_goldsteinii,UNINTEGRATED|g__Parabacteroides.s__Parabacteroides_johnsonii,UNINTEGRATED|g__Parabacteroides.s__Parabacteroides_merdae,UNINTEGRATED|g__Paraprevotella.s__Paraprevotella_xylaniphila,UNINTEGRATED|g__Parasutterella.s__Parasutterella_excrementihominis,UNINTEGRATED|g__Parvimonas.s__Parvimonas_micra,UNINTEGRATED|g__Phascolarctobacterium.s__Phascolarctobacterium_faecium,UNINTEGRATED|g__Phascolarctobacterium.s__Phascolarctobacterium_sp_CAG_266,UNINTEGRATED|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens,UNINTEGRATED|g__Prevotella.s__Prevotella_copri,UNINTEGRATED|g__Prevotella.s__Prevotella_copri_CAG_164,UNINTEGRATED|g__Proteobacteria_unclassified.s__Proteobacteria_bacterium_CAG_139,UNINTEGRATED|g__Roseburia.s__Roseburia_faecis,UNINTEGRATED|g__Roseburia.s__Roseburia_hominis,UNINTEGRATED|g__Roseburia.s__Roseburia_intestinalis,UNINTEGRATED|g__Roseburia.s__Roseburia_intestinalis_CAG_13,UNINTEGRATED|g__Roseburia.s__Roseburia_inulinivorans,UNINTEGRATED|g__Roseburia.s__Roseburia_inulinivorans_CAG_15,UNINTEGRATED|g__Roseburia.s__Roseburia_sp_CAG_309,UNINTEGRATED|g__Roseburia.s__Roseburia_sp_CAG_471,UNINTEGRATED|g__Ruminococcaceae_unclassified.s__Clostridium_leptum,UNINTEGRATED|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum,UNINTEGRATED|g__Ruminococcaceae_unclassified.s__Ruminococcaceae_bacterium_D16,UNINTEGRATED|g__Ruminococcus.s__Ruminococcus_bicirculans,UNINTEGRATED|g__Ruminococcus.s__Ruminococcus_bromii,UNINTEGRATED|g__Ruminococcus.s__Ruminococcus_callidus,UNINTEGRATED|g__Ruminococcus.s__Ruminococcus_lactaris,UNINTEGRATED|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans,UNINTEGRATED|g__Sellimonas.s__Sellimonas_intestinalis,UNINTEGRATED|g__Streptococcus.s__Streptococcus_mitis,UNINTEGRATED|g__Streptococcus.s__Streptococcus_oralis,UNINTEGRATED|g__Streptococcus.s__Streptococcus_parasanguinis,UNINTEGRATED|g__Streptococcus.s__Streptococcus_salivarius,UNINTEGRATED|g__Streptococcus.s__Streptococcus_salivarius_CAG_79,UNINTEGRATED|g__Streptococcus.s__Streptococcus_thermophilus,UNINTEGRATED|g__Streptococcus.s__Streptococcus_thermophilus_CAG_236,UNINTEGRATED|g__Streptococcus.s__Streptococcus_vestibularis,UNINTEGRATED|g__Turicibacter.s__Turicibacter_sanguinis,UNINTEGRATED|g__Veillonella.s__Veillonella_atypica,UNINTEGRATED|g__Veillonella.s__Veillonella_dispar,UNINTEGRATED|g__Veillonella.s__Veillonella_parvula,UNINTEGRATED|unclassified,UNMAPPED,VALSYN-PWY: L-valine biosynthesis,VALSYN-PWY: L-valine biosynthesis|unclassified
SID31004,-3.503388962578175,-3.6255619666244088,-3.5555480210071857,-4.101085205926691,-3.3894049303455107,-3.949564823760581,-3.380367674863756,-3.9231501745771866,-3.3760475764860773,-3.9874278710312128,-3.86983888682465,-3.424681845520069,-3.4462698155866636,-4.435145695662648,-3.417180184228526,-3.9608290661454393,-3.4634454839340947,-3.997579551185801,-3.8044838733808963,-4.069622473597358,-3.405091357379468,-4.0313069280542635,-3.9893025612608306,-3.805149390199572,-3.391267334145598,-3.998410743661978,-4.093475880098225,-3.9679174504414254,-3.7626127997057983,-3.4296187106142746,-3.9341646477887178,-3.4091026129784243,-4.364166419928697,-3.652706916069171,-3.8190846919542323,-4.3171558645065655,-3.5123958472708248,-3.540990830560248,-3.3131573020957448,-4.026458945048008,-3.7160289061400893,-3.7572341414125354,-3.617570886865246,-3.643620660881866,-3.638908629897485,-3.5864044810473144,-4.15973844182847,-3.4128574110804153,-3.9884680813700957,-3.857880984374349,-3.9309530945120263,-3.2803410675830507,-4.0483783548625585,-4.427374603816531,-3.790341749149626,-3.5017884132279624,-3.5142580766208256,-3.4792508212401803,-4.16521050483576,-3.4487426652874005,-3.978885942780131,-4.2550586881011485,-4.5067710108477215,-4.345548456946125,-3.4793580436243525,-4.134090886145467,-3.554183186863782,-3.4457166459903954,-3.869060725031621,-3.9700315654286578,-3.9871439117144996,-3.9756536211792506,-3.7540736213614685,-3.754006339228077,-3.9135097600141044,-3.444027666166133,-3.3851152796654733,-4.031431514029488,-3.624036393779556,-3.885352175769399,-3.409116127062787,-3.9561844090359326,-3.3932934489974866,-3.952098165872131,-3.5123298538204635,-3.5301857355892925,-3.9591857900759586,-3.5368480682445638,-4.374592195659299,-3.400038165713745,-3.9934654484280907,-3.381512622722439,-4.010800551163205,-3.711278282380892,-3.8609931994881417,-3.3932934489974866,-3.952098165872131,-3.954506389201025,-3.567303252310346,-3.9375620792865105,-3.447140718876401,-4.045698226226838,-3.389501155046507,-3.9421952170963377,-3.399610893854673,-3.951742088544102,-3.651798549518184,-3.606275027975418,-4.12458242934418,-4.005070206597531,-3.397850029111776,-4.127653436107345,-3.508098139912769,-4.040080755146206,-3.7877228410816626,-3.2753709390564545,-3.867895118764123,-3.6558666566352005,-3.751591098443278,-4.000439015323722,-3.5494080284609875,-3.3131573020957448,-4.026458945048008,-4.117333241994542,-3.894773672029433,-4.294297028375048,-3.6084274092052757,-4.090626792053443,-3.3721825490679227,-4.053761914662237,-3.6175108316388593,-3.4097172532897466,-4.042598467085903,-3.6175108316388593,-4.004633346009427,-3.5095407479472525,-3.8573913148308203,-3.698797281819909,-3.506342374362498,-3.838672498329201,-3.6439616855166523,-4.149978070329163,-3.3907196912564976,-3.9500928537514697,-4.382166149531675,-3.9510661095322095,-4.11158366880827,-3.840285220631656,-4.224037440836391,-3.4713538421968826,-4.1372517963506255,-3.4438929482400313,-3.6724134906372403,-3.973162724174184,-3.9038147640148577,-4.094774741813519,-4.0040692741935295,-4.004095864897157,-3.6171943140700793,-3.873158276129907,-3.4559930906008596,-4.084510215962846,-3.6981447526766105,-4.225131794684785,-4.277062643111149,-3.6644497575203183,-3.6630227666539303,-3.9995591974936247,-3.7310982763263856,-3.5792855444700025,-3.4111025342371786,-4.0900138359946645,-3.6194751158078837,-3.7536865178780885,-0.3407242558124187,-6.0,-6.0,-2.6963799686897483,-6.0,-2.7434795088446573,-6.0,-6.0,-6.0,-6.0,-1.7248636147020546,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-2.339080321408189,-2.4717289585942614,-2.384097175324152,-6.0,-1.7543012554257797,-2.475639677090281,-2.2163018951184417,-2.6808894572792648,-1.9663573512343306,-2.5031655491953844,-2.263940583629982,-6.0,-3.166684332462927,-6.0,-6.0,-6.0,-6.0,-2.2927756353321675,-2.7248421118078303,-6.0,-6.0,-1.6482685671412092,-6.0,-1.841284241638694,-6.0,-1.9923153659535897,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-2.7802212175274783,-2.156641349034822,-2.6973512185540724,-2.4137175841124825,-3.813521266122348,-6.0,-6.0,-6.0,-2.1746856363056164,-2.953735663875001,-2.0508209677808273,-2.6427748403013727,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-3.290991891895763,-4.7162342373758515,-2.435205217865598,-2.8245546327575144,-2.609230951851666,-6.0,-2.3085942009327023,-3.5546789081722903,-6.0,-2.532897910018452,-1.3747540738387365,-6.0,-6.0,-6.0,-6.0,-6.0,-2.6716853570353947,-2.1244743391954373,-1.899530201623081,-3.738086489667995,-2.3564207034654308,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-2.4373834140434165,-2.9321767599403614,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-2.8397727495004745,-6.0,-6.0,-6.0,-6.0,-2.746100903398036,-2.579736523123787,-3.031309233501848,-2.467212323468755,-3.323078272024145,-6.0,-2.2606032425693843,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-2.3950102656690793,-6.0,-6.0,-3.4851120492836984,-3.409604267327074,-2.5364536357517213,-1.8532065423457162,-2.4018124706109383,-2.756898110150163,-3.1096087103104715,-6.0,-6.0,-4.536951321935173,-3.8602517161597945,-4.435387544372692,-1.0477575889532829,-0.9492108960810274,-3.3131573020957448,-4.026458945048008
