sample_id,PWY-6737: starch degradation V,PWY-1042: glycolysis IV (plant cytosol),ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine),PWY-7111: pyruvate fermentation to isobutanol (engineered),VALSYN-PWY: L-valine biosynthesis,PWY-7219: adenosine ribonucleotides de novo biosynthesis,ARO-PWY: chorismate biosynthesis I,ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle),PWY-6163: chorismate biosynthesis from 3-dehydroquinate,PWY-5686: UMP biosynthesis,ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine),PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing),PWY-7400: L-arginine biosynthesis IV (archaebacteria),DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I,PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II,PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis,PWY-6609: adenine and adenosine salvage III,PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing),PWY-6151: S-adenosyl-L-methionine cycle I,COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis,GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose),PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I,PWY-7221: guanosine ribonucleotides de novo biosynthesis,TRNA-CHARGING-PWY: tRNA charging,PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing),COA-PWY-1: coenzyme A biosynthesis II (mammalian),BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis,GLUTORN-PWY: L-ornithine biosynthesis,PWY0-1319: CDP-diacylglycerol biosynthesis II,PWY-5667: CDP-diacylglycerol biosynthesis I,PWY-5103: L-isoleucine biosynthesis III,CALVIN-PWY: Calvin-Benson-Bassham cycle,PWY-6385: peptidoglycan biosynthesis III (mycobacteria),PWY-4242: pantothenate and coenzyme A biosynthesis III,PWY66-422: D-galactose degradation V (Leloir pathway),COA-PWY: coenzyme A biosynthesis I,PWY0-1296: purine ribonucleosides degradation,PWY-3841: folate transformations II,PWY-5097: L-lysine biosynthesis VI,PWY-2942: L-lysine biosynthesis III,1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis,"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II",PWY-6700: queuosine biosynthesis,PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I,PWY-6123: inosine-5'-phosphate biosynthesis I,HISTSYN-PWY: L-histidine biosynthesis,PWY-3001: superpathway of L-isoleucine biosynthesis I,PWY-6124: inosine-5'-phosphate biosynthesis II,PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II,HSERMETANA-PWY: L-methionine biosynthesis III,PWY-6936: seleno-amino acid biosynthesis,PWY-5100: pyruvate fermentation to acetate and lactate II,ANAGLYCOLYSIS-PWY: glycolysis III (from glucose),PWY-6317: galactose degradation I (Leloir pathway),THRESYN-PWY: superpathway of L-threonine biosynthesis,PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I,PWY-6527: stachyose degradation,PWY-7199: pyrimidine deoxyribonucleosides salvage,PWY66-400: glycolysis VI (metazoan),PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II,PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II,NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch),TRPSYN-PWY: L-tryptophan biosynthesis,PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation,ANAEROFRUCAT-PWY: homolactic fermentation,PANTO-PWY: phosphopantothenate biosynthesis I,OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli),PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast),PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium),GLYCOLYSIS: glycolysis I (from glucose 6-phosphate),PWY-6892: thiazole biosynthesis I (E. coli),SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I,RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants),PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing),PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate),"PWY-7237: myo-, chiro- and scillo-inositol degradation",PWY-6168: flavin biosynthesis III (fungi),MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis,THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes),PWY-6897: thiamin salvage II,UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I,PWY-5484: glycolysis II (from fructose 6-phosphate),PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration),METSYN-PWY: L-homoserine and L-methionine biosynthesis,GLUCONEO-PWY: gluconeogenesis I,PWY-6703: preQ0 biosynthesis,PWY-2941: L-lysine biosynthesis II,COBALSYN-PWY: adenosylcobalamin salvage from cobinamide I,DENOVOPURINE2-PWY: superpathway of purine nucleotides de novo biosynthesis II,HEXITOLDEGSUPER-PWY: superpathway of hexitol degradation (bacteria),"P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate",PWY-7282: 4-amino-2-methyl-5-phosphomethylpyrimidine biosynthesis (yeast),PWY-841: superpathway of purine nucleotides de novo biosynthesis I,PWY-1861: formaldehyde assimilation II (RuMP Cycle),PWY-7234: inosine-5'-phosphate biosynthesis III,PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria),PWY-621: sucrose degradation III (sucrose invertase),PWY-5104: L-isoleucine biosynthesis IV,ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis,PWY66-409: superpathway of purine nucleotide salvage,PWY-5973: cis-vaccenate biosynthesis,PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II,PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli),PWY-5659: GDP-mannose biosynthesis,PYRIDNUCSAL-PWY: NAD salvage pathway I,"PRPP-PWY: superpathway of histidine, purine, and pyrimidine biosynthesis",METH-ACETATE-PWY: methanogenesis from acetate,PWY-6353: purine nucleotides degradation II (aerobic),HOMOSER-METSYN-PWY: L-methionine biosynthesis I,PWY-7663: gondoate biosynthesis (anaerobic),PWY-6305: putrescine biosynthesis IV,PWY0-1297: superpathway of purine deoxyribonucleosides degradation,PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II,PWY-6470: peptidoglycan biosynthesis V (&beta;-lactam resistance),"GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation",PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline),PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis,PWY-5188: tetrapyrrole biosynthesis I (from glutamate),PWY-5676: acetyl-CoA fermentation to butanoate II,PWY-5177: glutaryl-CoA degradation,DAPLYSINESYN-PWY: L-lysine biosynthesis I,FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage,THISYN-PWY: superpathway of thiamin diphosphate biosynthesis I,PWY-6901: superpathway of glucose and xylose degradation,PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic),PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic),PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I,PWY-6608: guanosine nucleotides degradation III,LACTOSECAT-PWY: lactose and galactose degradation I,PWY-4041: &gamma;-glutamyl cycle,"PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type",COLANSYN-PWY: colanic acid building blocks biosynthesis,SALVADEHYPOX-PWY: adenosine nucleotides degradation II,PWYG-321: mycolate biosynthesis,PWY-5971: palmitate biosynthesis II (bacteria and plants),PWY-7196: superpathway of pyrimidine ribonucleosides salvage,PWY-7208: superpathway of pyrimidine nucleobases salvage,FERMENTATION-PWY: mixed acid fermentation,FASYN-ELONG-PWY: fatty acid elongation -- saturated,PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage,P164-PWY: purine nucleobases degradation I (anaerobic),ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis,PWY-7664: oleate biosynthesis IV (anaerobic),PWY-7211: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis,GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronide and D-glucuronate degradation,BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I,PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I,"PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type",NONMEVIPP-PWY: methylerythritol phosphate pathway I,PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III,PWY-6612: superpathway of tetrahydrofolate biosynthesis,GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation,FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli),PWY0-862: (5Z)-dodec-5-enoate biosynthesis,PWY-5505: L-glutamate and L-glutamine biosynthesis,PWY-5913: TCA cycle VI (obligate autotrophs),PWY-6606: guanosine nucleotides degradation II,"PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)",PWY-6519: 8-amino-7-oxononanoate biosynthesis I,PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate),PENTOSE-P-PWY: pentose phosphate pathway,PWY-5989: stearate biosynthesis II (bacteria and plants),PWY-6113: superpathway of mycolate biosynthesis,PWY-7242: D-fructuronate degradation,PPGPPMET-PWY: ppGpp biosynthesis,PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis,P441-PWY: superpathway of N-acetylneuraminate degradation,GALACTUROCAT-PWY: D-galacturonate degradation I,PWY-6590: superpathway of Clostridium acetobutylicum acidogenic fermentation,PWY-6549: L-glutamine biosynthesis III,PWY-7456: mannan degradation,TEICHOICACID-PWY: teichoic acid (poly-glycerol) biosynthesis,PWY66-399: gluconeogenesis III,PWY0-1261: anhydromuropeptides recycling,PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I,PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation,PWY0-781: aspartate superpathway,PWY-6895: superpathway of thiamin diphosphate biosynthesis II,PWY-4981: L-proline biosynthesis II (from arginine),P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle),"P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I",RHAMCAT-PWY: L-rhamnose degradation I,CENTFERM-PWY: pyruvate fermentation to butanoate,PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP,PWY-7197: pyrimidine deoxyribonucleotide phosphorylation,PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV,HISDEG-PWY: L-histidine degradation I,PWY-5030: L-histidine degradation III,"GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol",GLYCOLYSIS-E-D: superpathway of glycolysis and Entner-Doudoroff,FAO-PWY: fatty acid &beta;-oxidation I,PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I,PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia),RUMP-PWY: formaldehyde oxidation I,PWY-5265: peptidoglycan biosynthesis II (staphylococci),PWY-5136: fatty acid &beta;-oxidation II (peroxisome),TCA: TCA cycle I (prokaryotic),PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis I,PWY0-1479: tRNA processing,CITRULBIO-PWY: L-citrulline biosynthesis,PWY-7332: superpathway of UDP-N-acetylglucosamine-derived O-antigen building blocks biosynthesis,"PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)",PWY-6270: isoprene biosynthesis I,PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli),PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP),GLYCOCAT-PWY: glycogen degradation I (bacterial),PWY-4984: urea cycle,PWY-5690: TCA cycle II (plants and fungi),PWY-7560: methylerythritol phosphate pathway II,PWY-622: starch biosynthesis,PWY-5384: sucrose degradation IV (sucrose phosphorylase),PWY-7003: glycerol degradation to butanol,P621-PWY: nylon-6 oligomer degradation,"PWY-7013: L-1,2-propanediol degradation",PWY-7392: taxadiene biosynthesis (engineered),FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation,NAD-BIOSYNTHESIS-II: NAD salvage pathway II,POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli),PWY-5994: palmitate biosynthesis I (animals and fungi),PWY-6285: superpathway of fatty acids biosynthesis (E. coli),PWY-5941: glycogen degradation II (eukaryotic),PWY-6859: all-trans-farnesol biosynthesis,PWY-7312: dTDP-D-&beta;-fucofuranose biosynthesis,ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis,PWY-6891: thiazole biosynthesis II (Bacillus),NAGLIPASYN-PWY: lipid IVA biosynthesis,PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase),FUCCAT-PWY: fucose degradation,PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis,PWY-6731: starch degradation III,PWY-6595: superpathway of guanosine nucleotides degradation (plants),PWY-7315: dTDP-N-acetylthomosamine biosynthesis,GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation,PWY-2723: trehalose degradation V,PWY-5910: superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate),P124-PWY: Bifidobacterium shunt,PWY-922: mevalonate pathway I,HEMESYN2-PWY: heme biosynthesis II (anaerobic),PWY-5367: petroselinate biosynthesis,P108-PWY: pyruvate fermentation to propanoate I,PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation),PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation,PWY0-1061: superpathway of L-alanine biosynthesis,PWY-5838: superpathway of menaquinol-8 biosynthesis I,PWY-5845: superpathway of menaquinol-9 biosynthesis,"ARGORNPROST-PWY: arginine, ornithine and proline interconversion",PWY-5173: superpathway of acetyl-CoA biosynthesis,"PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type",PWY-5840: superpathway of menaquinol-7 biosynthesis,PWY-5897: superpathway of menaquinol-11 biosynthesis,PWY-5898: superpathway of menaquinol-12 biosynthesis,PWY-5899: superpathway of menaquinol-13 biosynthesis,POLYAMSYN-PWY: superpathway of polyamine biosynthesis I,SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis,"P125-PWY: superpathway of (R,R)-butanediol biosynthesis",PWY-6588: pyruvate fermentation to acetone,PWY-5022: 4-aminobutanoate degradation V,PWY-5005: biotin biosynthesis II,GLUDEG-I-PWY: GABA shunt,"PWY-5464: superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle",PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis,PWY-5862: superpathway of demethylmenaquinol-9 biosynthesis,PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii),PWY0-881: superpathway of fatty acid biosynthesis I (E. coli),METHGLYUT-PWY: superpathway of methylglyoxal degradation,PWY-5083: NAD/NADH phosphorylation and dephosphorylation,PWY-821: superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae),PWY-6263: superpathway of menaquinol-8 biosynthesis II,P161-PWY: acetylene degradation,P42-PWY: incomplete reductive TCA cycle,PWY-6531: mannitol cycle,POLYAMINSYN3-PWY: superpathway of polyamine biosynthesis II,PWY-5189: tetrapyrrole biosynthesis II (from glycine),PWY-5918: superpathay of heme biosynthesis from glutamate,ORNDEG-PWY: superpathway of ornithine degradation,SO4ASSIM-PWY: sulfate reduction I (assimilatory),PWY66-391: fatty acid &beta;-oxidation VI (peroxisome),PWY-5863: superpathway of phylloquinol biosynthesis,PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis,P23-PWY: reductive TCA cycle I,"PWY-5791: 1,4-dihydroxy-2-naphthoate biosynthesis II (plants)","PWY-5837: 1,4-dihydroxy-2-naphthoate biosynthesis I",REDCITCYC: TCA cycle VIII (helicobacter),"PWY-5138: unsaturated, even numbered fatty acid &beta;-oxidation",PWY-6628: superpathway of L-phenylalanine biosynthesis,GALACTARDEG-PWY: D-galactarate degradation I,GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation,GLUCARDEG-PWY: D-glucarate degradation I,PWY-6572: chondroitin sulfate degradation I (bacterial),"PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II",P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase),HEME-BIOSYNTHESIS-II: heme biosynthesis I (aerobic),P122-PWY: heterolactic fermentation,"PWY-7288: fatty acid &beta;-oxidation (peroxisome, yeast)",PWY66-389: phytol degradation,"GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass",PWY-7046: 4-coumarate degradation (anaerobic),PWY66-398: TCA cycle III (animals),PWY-5677: succinate fermentation to butanoate,PWY-5723: Rubisco shunt,ALLANTOINDEG-PWY: superpathway of allantoin degradation in yeast,PWY0-1415: superpathway of heme biosynthesis from uroporphyrinogen-III,PWY-561: superpathway of glyoxylate cycle and fatty acid degradation,"PWY-6318: L-phenylalanine degradation IV (mammalian, via side chain)",P562-PWY: myo-inositol degradation I,PWY-5392: reductive TCA cycle II,TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA,GLYOXYLATE-BYPASS: glyoxylate cycle,PWY-7209: superpathway of pyrimidine ribonucleosides degradation,KETOGLUCONMET-PWY: ketogluconate metabolism,ECASYN-PWY: enterobacterial common antigen biosynthesis,"PWY-6837: fatty acid beta-oxidation V (unsaturated, odd number, di-isomerase-dependent)",PWY490-3: nitrate reduction VI (assimilatory),"ARGDEG-PWY: superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation",ORNARGDEG-PWY: superpathway of L-arginine and L-ornithine degradation,PWY-5675: nitrate reduction V (assimilatory),PWY-5747: 2-methylcitrate cycle II,PWY-4702: phytate degradation I,PWY-6167: flavin biosynthesis II (archaea),PWY-5101: L-isoleucine biosynthesis II,METHANOGENESIS-PWY: methanogenesis from H2 and CO2,"PWY-6953: dTDP-3-acetamido-3,6-dideoxy-&alpha;-D-galactose biosynthesis",PWY-7316: dTDP-N-acetylviosamine biosynthesis,PWY-5850: superpathway of menaquinol-6 biosynthesis I,PWY-5896: superpathway of menaquinol-10 biosynthesis,PWY-6749: CMP-legionaminate biosynthesis I,PWY-6349: CDP-archaeol biosynthesis,PWY-7286: 7-(3-amino-3-carboxypropyl)-wyosine biosynthesis,PWY-6629: superpathway of L-tryptophan biosynthesis,PWY-6630: superpathway of L-tyrosine biosynthesis,PWY-5860: superpathway of demethylmenaquinol-6 biosynthesis I,PWY-5198: factor 420 biosynthesis,PWY-6478: GDP-D-glycero-&alpha;-D-manno-heptose biosynthesis,PWY-7616: methanol oxidation to carbon dioxide,PWY-6165: chorismate biosynthesis II (archaea),PWY-6562: norspermidine biosynthesis,P162-PWY: L-glutamate degradation V (via hydroxyglutarate),PWY-3781: aerobic respiration I (cytochrome c),PROPFERM-PWY: L-alanine fermentation to propanoate and acetate,PWY-6435: 4-hydroxybenzoate biosynthesis V,PWY-6415: L-ascorbate biosynthesis V,P163-PWY: L-lysine fermentation to acetate and butanoate,PWY-6143: CMP-pseudaminate biosynthesis,PWY-6876: isopropanol biosynthesis,PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY: protocatechuate degradation II (ortho-cleavage pathway),PWY-7200: superpathway of pyrimidine deoxyribonucleoside salvage,PWY-7254: TCA cycle VII (acetate-producers),"PWY-7385: 1,3-propanediol biosynthesis (engineered)",PWY-6803: phosphatidylcholine acyl editing,PWY0-42: 2-methylcitrate cycle I,PWY-5656: mannosylglycerate biosynthesis I,PWY-6823: molybdenum cofactor biosynthesis,PWY-7279: aerobic respiration II (cytochrome c) (yeast),PWY66-367: ketogenesis,PWY3O-355: stearate biosynthesis III (fungi),PWY3DJ-35471: L-ascorbate biosynthesis IV,PWY-7204: pyridoxal 5'-phosphate salvage II (plants),PWY-5004: superpathway of L-citrulline metabolism,AEROBACTINSYN-PWY: aerobactin biosynthesis,PWY-7446: sulfoglycolysis,GLYCOL-GLYOXDEG-PWY: superpathway of glycol metabolism and degradation,PWY-7094: fatty acid salvage,LPSSYN-PWY: superpathway of lipopolysaccharide biosynthesis,PWY-5705: allantoin degradation to glyoxylate III,KDO-NAGLIPASYN-PWY: superpathway of (Kdo)2-lipid A biosynthesis,PWY-7269: NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast),PWY0-1338: polymyxin resistance,PWY0-1533: methylphosphonate degradation I,P221-PWY: octane oxidation,PWY0-1277: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation,HCAMHPDEG-PWY: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-oxopent-4-enoate,PWY-6690: cinnamate and 3-hydroxycinnamate degradation to 2-oxopent-4-enoate,PWY-5920: superpathway of heme biosynthesis from glycine,AST-PWY: L-arginine degradation II (AST pathway),PWY-5692: allantoin degradation to glyoxylate II,URDEGR-PWY: superpathway of allantoin degradation in plants,PWY0-41: allantoin degradation IV (anaerobic),UBISYN-PWY: superpathway of ubiquinol-8 biosynthesis (prokaryotic),PWY-5855: ubiquinol-7 biosynthesis (prokaryotic),PWY-5856: ubiquinol-9 biosynthesis (prokaryotic),PWY-5857: ubiquinol-10 biosynthesis (prokaryotic),PWY-6708: ubiquinol-8 biosynthesis (prokaryotic),PWY-5180: toluene degradation I (aerobic) (via o-cresol),PWY-5182: toluene degradation II (aerobic) (via 4-methylcatechol),ENTBACSYN-PWY: enterobactin biosynthesis,THREOCAT-PWY: superpathway of L-threonine metabolism,3-HYDROXYPHENYLACETATE-DEGRADATION-PWY: 4-hydroxyphenylacetate degradation,PWY-6071: superpathway of phenylethylamine degradation,PWY0-321: phenylacetate degradation I (aerobic),PWY-3801: sucrose degradation II (sucrose synthase),PWY-7345: superpathway of anaerobic sucrose degradation,PWY-5088: L-glutamate degradation VIII (to propanoate),PWY-5181: toluene degradation III (aerobic) (via p-cresol),URSIN-PWY: ureide biosynthesis,PWY-5417: catechol degradation III (ortho-cleavage pathway),PWY-5431: aromatic compounds degradation via &beta;-ketoadipate,PWY-6185: 4-methylcatechol degradation (ortho cleavage),PWY-6182: superpathway of salicylate degradation,CATECHOL-ORTHO-CLEAVAGE-PWY: catechol degradation to &beta;-ketoadipate,PWY-7165: L-ascorbate biosynthesis VI (engineered pathway),"PWY-7409: phospholipid remodeling (phosphatidylethanolamine, yeast)"
SID31004,0.000872864,0.000862913,0.000799992,0.000799992,0.000799992,0.00069812,0.00069192,0.000685055,0.000683247,0.000677589,0.000670913,0.000670764,0.00066888,0.000668035,0.000664918,0.000664918,0.000657961,0.000655292,0.000654646,0.000647054,0.00064109,0.00064107,0.000640181,0.000638137,0.000635557,0.000629246,0.000618442,0.000611433,0.00059161,0.000591426,0.000589124,0.000588372,0.00058719,0.000585022,0.000575309,0.000565493,0.000555259,0.000545224,0.000545089,0.000517568,0.000515658,0.000512152,0.000510079,0.000508382,0.000505117,0.00050504,0.000502872,0.000484704,0.0004773,0.000472753,0.000463647,0.000458559,0.000457115,0.000444864,0.000432713,0.000425651,0.000406541,0.000404523,0.000396406,0.000396116,0.000396116,0.000396061,0.000394321,0.000390184,0.00038881,0.000376993,0.000372907,0.000372613,0.00036592,0.000365152,0.000362493,0.000356542,0.000355367,0.00034888,0.000328715,0.000328219,0.000318874,0.000315387,0.000304575,0.000290461,0.000289055,0.000288841,0.000288796,0.00028669,0.000283141,0.000267142,0.000265526,0.000256966,0.00025657,0.000248416,0.000243152,0.000237388,0.000236502,0.000235392,0.000227304,0.000227046,0.000225413,0.000221234,0.000220835,0.000219141,0.000213028,0.000208421,0.000204093,0.000199551,0.000199056,0.00019163,0.000190342,0.000188711,0.000183815,0.000182883,0.000181427,0.000179773,0.000179465,0.000176525,0.00017586,0.000174998,0.000173729,0.000172726,0.000169229,0.000168173,0.000167331,0.000166672,0.000163387,0.000163053,0.000161682,0.000161672,0.00016147,0.000161306,0.000153031,0.000150905,0.000139354,0.000138799,0.000136471,0.000134066,0.000133759,0.000132801,0.000132168,0.000131365,0.000131293,0.000130896,0.000129816,0.000128984,0.000125864,0.000125701,0.000125216,0.00012466,0.000124187,0.00012326,0.000122257,0.000122104,0.000121965,0.000120894,0.000119705,0.000119286,0.000119027,0.000118423,0.00011608,0.000115075,0.000114075,0.000113853,0.000112481,0.000111184,0.000109678,0.000107854,0.000107101,0.000106753,0.000105522,0.000104702,0.000103668,0.000102339,0.000102094,0.000101571,9.88777e-05,9.6775e-05,9.65273e-05,9.11113e-05,9.09604e-05,9.09525e-05,8.99899e-05,8.98499e-05,8.61938e-05,8.54626e-05,8.48329e-05,8.42369e-05,8.20734e-05,7.94364e-05,7.77807e-05,7.2754e-05,7.05227e-05,6.96318e-05,6.84796e-05,6.7941e-05,6.67379e-05,6.61903e-05,6.59109e-05,6.38855e-05,6.20204e-05,5.99771e-05,5.99326e-05,5.88842e-05,5.88135e-05,5.65197e-05,5.46504e-05,5.44383e-05,5.38885e-05,5.08009e-05,4.96807e-05,4.85361e-05,4.85175e-05,4.76015e-05,4.53751e-05,4.28031e-05,4.18297e-05,4.11274e-05,4.09202e-05,4.086e-05,4.02868e-05,4.0239e-05,4.01347e-05,3.92847e-05,3.85585e-05,3.68405e-05,3.61621e-05,3.56551e-05,3.50406e-05,3.39453e-05,3.29922e-05,3.21936e-05,3.1202e-05,3.09362e-05,2.95098e-05,2.92553e-05,2.59466e-05,2.59398e-05,2.53707e-05,2.44975e-05,2.37918e-05,2.31917e-05,2.26937e-05,2.20803e-05,2.20785e-05,2.1079e-05,2.07538e-05,2.04079e-05,2.03723e-05,2.0019e-05,1.99243e-05,1.94636e-05,1.93306e-05,1.88274e-05,1.88274e-05,1.88274e-05,1.86114e-05,1.81586e-05,1.70801e-05,1.67451e-05,1.55363e-05,1.54839e-05,1.54082e-05,1.5328e-05,1.46313e-05,1.46039e-05,1.40672e-05,1.38232e-05,1.32719e-05,1.26131e-05,1.20898e-05,1.19144e-05,1.13984e-05,1.09298e-05,1.0885e-05,1.04406e-05,9.04089e-06,9.00795e-06,8.53846e-06,8.28124e-06,8.25238e-06,7.8731e-06,7.77431e-06,7.49006e-06,7.20998e-06,7.20998e-06,6.76993e-06,6.53309e-06,6.52917e-06,6.3052e-06,6.3052e-06,5.98948e-06,5.67472e-06,5.38398e-06,5.32754e-06,4.60325e-06,4.50526e-06,4.35332e-06,4.04245e-06,4.00011e-06,3.48791e-06,3.25962e-06,3.23964e-06,3.02043e-06,3.01731e-06,2.82862e-06,2.70119e-06,2.48639e-06,2.21703e-06,2.14005e-06,2.03694e-06,1.98074e-06,1.53415e-06,1.43668e-06,1.31786e-06,1.05819e-06,8.96388e-07,8.87666e-07,8.87666e-07,8.14957e-07,7.16969e-07,6.22538e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
