feature,mean_abs_shap
PWY-7315: dTDP-N-acetylthomosamine biosynthesis,0.020217374
PWY-5686: UMP biosynthesis,0.020172188
PWY-6143: CMP-pseudaminate biosynthesis,0.020034378
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I,0.019886995
"GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol",0.019806553
PWY-5920: superpathway of heme biosynthesis from glycine,0.019710973
PWY-7560: methylerythritol phosphate pathway II,0.019682327
PWY-7234: inosine-5'-phosphate biosynthesis III,0.019655842
PWY-7211: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis,0.01956453
PWY-5840: superpathway of menaquinol-7 biosynthesis,0.019546092
PWY-7400: L-arginine biosynthesis IV (archaebacteria),0.019497784
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_symbiosum,0.019467365
PWY-7199: pyrimidine deoxyribonucleosides salvage,0.019453526
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_S6_Spd3,0.019415583
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_94,0.01915008
PWY-6163: chorismate biosynthesis from 3-dehydroquinate,0.019128112
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis,0.01912542
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage,0.019093767
PANTO-PWY: phosphopantothenate biosynthesis I,0.019017326
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum,0.018951409
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate),0.018942107
GALACTUROCAT-PWY: D-galacturonate degradation I,0.01892721
PWY-5103: L-isoleucine biosynthesis III,0.018761773
PWY-7282: 4-amino-2-methyl-5-phosphomethylpyrimidine biosynthesis (yeast),0.01870373
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants),0.018642979
COLANSYN-PWY: colanic acid building blocks biosynthesis,0.018478226
PWY-5910: superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate),0.018368855
PWY-5690: TCA cycle II (plants and fungi),0.018359782
"P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate",0.018321479
METHANOGENESIS-PWY: methanogenesis from H2 and CO2,0.017742015
THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes),0.017611578
PWY-6608: guanosine nucleotides degradation III,0.017511858
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing),0.017222544
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens,0.017215168
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Clostridium_innocuum,0.01720384
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei,0.017155236
SALVADEHYPOX-PWY: adenosine nucleotides degradation II,0.016775174
PWY-5005: biotin biosynthesis II,0.01666693
PWY-6595: superpathway of guanosine nucleotides degradation (plants),0.016601058
THRESYN-PWY: superpathway of L-threonine biosynthesis,0.016559564
PWY-7456: mannan degradation,0.016545914
POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli),0.016453579
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_haemolysans,0.016388798
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_CAG_471,0.016354756
FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation,0.01629591
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose),0.016251989
TRPSYN-PWY: L-tryptophan biosynthesis,0.016129715
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis,0.016066715
PWY-6519: 8-amino-7-oxononanoate biosynthesis I,0.015973182
PWY-6531: mannitol cycle,0.015829343
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Lawsonibacter|s__Lawsonibacter_asaccharolyticus,0.015809452
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_lavalense,0.015618469
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_intestinalis,0.015390464
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation,0.015289081
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Clostridium_leptum,0.015120578
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_indistinctus,0.015112151
PWY-5136: fatty acid &beta;-oxidation II (peroxisome),0.014853848
PWY-821: superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae),0.014804911
PWY3DJ-35471: L-ascorbate biosynthesis IV,0.014684901
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_CAG_241,0.014605677
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_graevenitzii,0.014549974
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_odontolyticus,0.014530316
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_hallii,0.01429611
PWY-6612: superpathway of tetrahydrofolate biosynthesis,0.014265992
PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP,0.014188554
PWY-5173: superpathway of acetyl-CoA biosynthesis,0.014134107
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch),0.014090825
PWY-6628: superpathway of L-phenylalanine biosynthesis,0.014045304
PWY0-781: aspartate superpathway,0.013984253
PWY0-1061: superpathway of L-alanine biosynthesis,0.013964189
PWY-6478: GDP-D-glycero-&alpha;-D-manno-heptose biosynthesis,0.01394252
PWY-6859: all-trans-farnesol biosynthesis,0.013934164
HOMOSER-METSYN-PWY: L-methionine biosynthesis I,0.0138494475
PWY-5484: glycolysis II (from fructose 6-phosphate),0.013845757
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I,0.013803202
PWY-1042: glycolysis IV (plant cytosol),0.013708348
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP),0.0135730365
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY: protocatechuate degradation II (ortho-cleavage pathway),0.013452124
THISYN-PWY: superpathway of thiamin diphosphate biosynthesis I,0.013362616
COA-PWY: coenzyme A biosynthesis I,0.013309517
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_bolteae_CAG_59,0.013292259
"P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I",0.013228092
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_dentium,0.013209785
PWY-6572: chondroitin sulfate degradation I (bacterial),0.013177576
PWY-7242: D-fructuronate degradation,0.013162702
CALVIN-PWY: Calvin-Benson-Bassham cycle,0.013092215
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I,0.0130809955
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_succinatutens,0.012943965
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_citroniae,0.012849155
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_lactaris,0.01268078
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II,0.0126340855
FERMENTATION-PWY: mixed acid fermentation,0.012565233
PWY-7208: superpathway of pyrimidine nucleobases salvage,0.012550884
PWY-7219: adenosine ribonucleotides de novo biosynthesis,0.0125210155
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration),0.012459961
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Massiliomicrobiota|s__Massiliomicrobiota_timonensis,0.012399318
PWY66-422: D-galactose degradation V (Leloir pathway),0.012289325
CITRULBIO-PWY: L-citrulline biosynthesis,0.0122825755
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_johnsonii,0.012199071
KETOGLUCONMET-PWY: ketogluconate metabolism,0.012168204
P441-PWY: superpathway of N-acetylneuraminate degradation,0.012161151
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_CAG_309,0.012104926
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_dispar,0.012061511
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria),0.011986234
PWY-6562: norspermidine biosynthesis,0.011954526
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine),0.011877863
PWY-5384: sucrose degradation IV (sucrose phosphorylase),0.011865465
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine),0.011813813
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Enterorhabdus|s__Enterorhabdus_caecimuris,0.011705447
"PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II",0.011684373
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_bolteae,0.011679787
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation,0.011670833
TRNA-CHARGING-PWY: tRNA charging,0.011630818
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_clara,0.011564202
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis,0.011552013
SO4ASSIM-PWY: sulfate reduction I (assimilatory),0.011519762
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Fretibacterium|s__Fretibacterium_fastidiosum,0.01143478
PWY-6606: guanosine nucleotides degradation II,0.011410444
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella_intestinihominis,0.011341739
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena,0.011336395
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_oral_taxon_181,0.011305184
PWY-6385: peptidoglycan biosynthesis III (mycobacteria),0.01122442
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_infantis,0.011069516
NAGLIPASYN-PWY: lipid IVA biosynthesis,0.011061155
DENOVOPURINE2-PWY: superpathway of purine nucleotides de novo biosynthesis II,0.010988618
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_disporicum,0.010905315
PWY0-1415: superpathway of heme biosynthesis from uroporphyrinogen-III,0.010897589
PWY-5723: Rubisco shunt,0.010871429
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Hungatella|s__Hungatella_hathewayi,0.010863912
PWY-6749: CMP-legionaminate biosynthesis I,0.010838609
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Pseudoflavonifractor|s__Pseudoflavonifractor_sp_An184,0.010810499
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Erysipelatoclostridium_ramosum,0.010770184
PYRIDNUCSAL-PWY: NAD salvage pathway I,0.010739213
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Catabacteriaceae|g__Catabacter|s__Catabacter_hongkongensis,0.010724807
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Romboutsia|s__Romboutsia_ilealis,0.010565163
PWY-3001: superpathway of L-isoleucine biosynthesis I,0.010540221
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerotignum|s__Anaerotignum_lactatifermentans,0.010539665
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii,0.010500438
PWY66-391: fatty acid &beta;-oxidation VI (peroxisome),0.010440522
PWY-5083: NAD/NADH phosphorylation and dephosphorylation,0.010393699
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes,0.010378959
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II,0.01037487
METH-ACETATE-PWY: methanogenesis from acetate,0.010327652
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Eisenbergiella|s__Eisenbergiella_massiliensis,0.010312973
PWY-5860: superpathway of demethylmenaquinol-6 biosynthesis I,0.010312663
GLUCONEO-PWY: gluconeogenesis I,0.010191878
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_eggerthii,0.010098254
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Harryflintia|s__Harryflintia_acetispora,0.010071961
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I,0.010009972
PWY-6317: galactose degradation I (Leloir pathway),0.010007438
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_coprocola,0.009939901
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Fusicatenibacter|s__Fusicatenibacter_saccharivorans,0.009888443
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified|s__Eubacterium_sulci,0.009844227
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_pneumoniae,0.00959815
PWY-5367: petroselinate biosynthesis,0.009589384
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_variicola,0.0095668435
PWY-7269: NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast),0.009400487
PWY-7254: TCA cycle VII (acetate-producers),0.009320509
PWY-621: sucrose degradation III (sucrose invertase),0.0091993315
PWY-5989: stearate biosynthesis II (bacteria and plants),0.009176774
PWY-6123: inosine-5'-phosphate biosynthesis I,0.008986019
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Sellimonas|s__Sellimonas_intestinalis,0.008914714
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ramulus,0.008883546
DAPLYSINESYN-PWY: L-lysine biosynthesis I,0.0088345455
PPGPPMET-PWY: ppGpp biosynthesis,0.008606095
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose),0.008544176
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I,0.0084280595
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_274,0.008424718
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Monoglobus|s__Monoglobus_pectinilyticus,0.008368814
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_gnavus,0.008318775
PWY-6731: starch degradation III,0.008292069
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle),0.0082767615
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_145,0.008241525
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_vestibularis,0.008197879
PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii),0.00819154
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_intestini,0.008098093
PWY-922: mevalonate pathway I,0.00807673
COA-PWY-1: coenzyme A biosynthesis II (mammalian),0.007882711
PWY-7111: pyruvate fermentation to isobutanol (engineered),0.007879271
HCAMHPDEG-PWY: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-oxopent-4-enoate,0.007867724
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing),0.007826579
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Turicimonas|s__Turicimonas_muris,0.00781653
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_callidus,0.0078007947
PWY-7094: fatty acid salvage,0.007795996
MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis,0.007637757
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_clostridioforme,0.007583411
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_obeum,0.0075809895
PWY-6270: isoprene biosynthesis I,0.0075659086
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_hydrogenotrophica,0.0074925306
HEME-BIOSYNTHESIS-II: heme biosynthesis I (aerobic),0.0074196854
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_piger,0.0072849146
HEXITOLDEGSUPER-PWY: superpathway of hexitol degradation (bacteria),0.0071948576
PWY-5417: catechol degradation III (ortho-cleavage pathway),0.007108754
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_saccharolyticum,0.0070866593
PWY0-862: (5Z)-dodec-5-enoate biosynthesis,0.0070636156
PWY-7165: L-ascorbate biosynthesis VI (engineered pathway),0.006914206
GALACTARDEG-PWY: D-galactarate degradation I,0.0069058095
PWY-5747: 2-methylcitrate cycle II,0.0067936624
FAO-PWY: fatty acid &beta;-oxidation I,0.0067096855
GLUTORN-PWY: L-ornithine biosynthesis,0.00665301
ARO-PWY: chorismate biosynthesis I,0.0065884343
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_242,0.0065850806
PWY-5667: CDP-diacylglycerol biosynthesis I,0.00652425
PWY-5656: mannosylglycerate biosynthesis I,0.0064667594
PWYG-321: mycolate biosynthesis,0.006443144
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_ICM47,0.006368999
PWY-622: starch biosynthesis,0.006240015
PWY-6630: superpathway of L-tyrosine biosynthesis,0.006224279
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_salivarius,0.006203494
PWY3O-355: stearate biosynthesis III (fungi),0.0061320346
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II",0.006050119
PWY0-1297: superpathway of purine deoxyribonucleosides degradation,0.0060291314
PENTOSE-P-PWY: pentose phosphate pathway,0.00601466
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate),0.0059839794
PWY-5675: nitrate reduction V (assimilatory),0.005952556
FASYN-ELONG-PWY: fatty acid elongation -- saturated,0.005935731
P122-PWY: heterolactic fermentation,0.0058965525
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalitalea|s__Faecalitalea_cylindroides,0.005811005
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_asparagiforme,0.0057392474
PWY-6803: phosphatidylcholine acyl editing,0.005732337
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_rogosae,0.005732334
PWY-6629: superpathway of L-tryptophan biosynthesis,0.0057290522
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Catenibacterium|s__Catenibacterium_mitsuokai,0.0057232105
PWY-7446: sulfoglycolysis,0.0056778356
PWY-2941: L-lysine biosynthesis II,0.0056722406
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II,0.0054411427
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli),0.00543657
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Clostridium_spiroforme,0.005297265
PWY0-1277: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation,0.005281009
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_A12,0.005164562
GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation,0.0050495374
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_clarus,0.0050472505
PWY-3841: folate transformations II,0.004984507
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_HPA0247,0.004956384
PWY-7200: superpathway of pyrimidine deoxyribonucleoside salvage,0.004896935
P221-PWY: octane oxidation,0.0048945234
PWY-6823: molybdenum cofactor biosynthesis,0.004786096
PWY-5838: superpathway of menaquinol-8 biosynthesis I,0.0047743656
P621-PWY: nylon-6 oligomer degradation,0.0047644186
PWY-5265: peptidoglycan biosynthesis II (staphylococci),0.0046694195
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_gordonii,0.0046146186
PWY-4242: pantothenate and coenzyme A biosynthesis III,0.0046122996
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Slackia|s__Slackia_isoflavoniconvertens,0.0045219855
PWY-3801: sucrose degradation II (sucrose synthase),0.004512553
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_massiliensis,0.0044599744
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_144,0.004429607
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_excrementihominis,0.004406751
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Intestinibacter|s__Intestinibacter_bartlettii,0.0043784073
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_finegoldii,0.0043134657
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus|s__Coprobacillus_cateniformis,0.004258188
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_lactis,0.0042556264
PWY-4702: phytate degradation I,0.004216582
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic),0.004180327
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrionaceae_unclassified|s__Desulfovibrionaceae_bacterium,0.0040393835
GLYCOL-GLYOXDEG-PWY: superpathway of glycol metabolism and degradation,0.0040285923
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter|s__Turicibacter_sanguinis,0.0040012654
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Dielma|s__Dielma_fastidiosa,0.003805248
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_infantium,0.0037215345
"PWY-7409: phospholipid remodeling (phosphatidylethanolamine, yeast)",0.0037178982
PWY-5392: reductive TCA cycle II,0.0036489954
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I,0.0035977673
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_sp_HMSC71H05,0.0035937328
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_sp_CAG_266,0.0035863507
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_95,0.0035753201
URSIN-PWY: ureide biosynthesis,0.0035482987
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_onderdonkii,0.0034399577
AST-PWY: L-arginine degradation II (AST pathway),0.0034211534
CATECHOL-ORTHO-CLEAVAGE-PWY: catechol degradation to &beta;-ketoadipate,0.0033567285
PWY-2723: trehalose degradation V,0.0033015702
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli,0.003295877
PWY0-41: allantoin degradation IV (anaerobic),0.0032886518
P161-PWY: acetylene degradation,0.0032381183
PWY-6435: 4-hydroxybenzoate biosynthesis V,0.003206382
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY: 4-hydroxyphenylacetate degradation,0.0031772382
