held_out_cohort,rank,gene_id,n_nonzero,total_abundance,n_cohorts,prevalence,mean_abundance
YuJ_2015,125,UniRef90_A7B6K6,1194,0.091046026236,9,0.985962014863749,7.518251547151115e-05
YuJ_2015,126,UniRef90_E6SR85,1194,0.08329874216290001,9,0.985962014863749,6.878508849124691e-05
YuJ_2015,127,UniRef90_A8ST13,1194,0.0616963324074,9,0.985962014863749,5.0946599840957886e-05
YuJ_2015,128,UniRef90_E4VR83,1194,0.054147577784,9,0.985962014863749,4.471311129975227e-05
YuJ_2015,129,UniRef90_B5CNA7,1194,0.049562218994,9,0.985962014863749,4.092668785631709e-05
YuJ_2015,130,UniRef90_D4L1Z3,1194,0.04559845977,9,0.985962014863749,3.7653558852188274e-05
YuJ_2015,131,UniRef90_A0A173X6V6,1194,0.044439093112,9,0.985962014863749,3.669619579851362e-05
YuJ_2015,132,UniRef90_C3R2Z0,1194,0.0426763460816,9,0.985962014863749,3.52405830566474e-05
YuJ_2015,133,UniRef90_E1KN21,1194,0.0413810633525,9,0.985962014863749,3.417098542733278e-05
YuJ_2015,134,UniRef90_A0A174GBZ5,1194,0.034254494501,9,0.985962014863749,2.828612262675475e-05
YuJ_2015,135,UniRef90_A8R8S8,1194,0.0294126128405,9,0.985962014863749,2.428787187489678e-05
YuJ_2015,136,UniRef90_U5F4Y0,1194,0.026420420236,9,0.985962014863749,2.1817027445086705e-05
YuJ_2015,137,UniRef90_A0A173YA79,1194,0.0210006461833,9,0.985962014863749,1.7341574057225433e-05
YuJ_2015,138,UniRef90_H1B4Y0,1194,0.0188248100029999,9,0.985962014863749,1.5544847236168374e-05
YuJ_2015,139,UniRef90_B0G8N9,1193,0.07906422953600001,9,0.9851362510322048,6.528838111973576e-05
YuJ_2015,140,UniRef90_E1YSQ9,1193,0.068569755089,9,0.9851362510322048,5.662242369033856e-05
YuJ_2015,141,UniRef90_Q8AAN9,1193,0.052516543139000005,9,0.9851362510322048,4.3366261881915775e-05
YuJ_2015,142,UniRef90_A9KRZ1,1193,0.047855940064,9,0.9851362510322048,3.951770442939719e-05
YuJ_2015,143,UniRef90_S0F6D4,1193,0.0394360113279,9,0.9851362510322048,3.2564831814946325e-05
YuJ_2015,144,UniRef90_A0A174Z1D1,1193,0.038103672953999995,9,0.9851362510322048,3.1464634974401315e-05
YuJ_2015,145,UniRef90_A0A174EIN5,1193,0.034052260432,9,0.9851362510322048,2.8119125047068538e-05
YuJ_2015,146,UniRef90_D4K6T2,1193,0.0284163761174,9,0.9851362510322048,2.3465215621304706e-05
YuJ_2015,147,UniRef90_A0A0S2W8L4,1193,0.0272138094475,9,0.9851362510322048,2.2472179560280762e-05
YuJ_2015,148,UniRef90_U2R7I4,1193,0.024644120079,9,0.9851362510322048,2.035022302146986e-05
YuJ_2015,149,UniRef90_A0A174LPJ5,1193,0.021800460934,9,0.9851362510322048,1.8002032150289018e-05
YuJ_2015,150,UniRef90_C0CLV9,1193,0.0211325748769999,9,0.9851362510322048,1.7450516000825683e-05
YuJ_2015,151,UniRef90_R0AZG5,1193,0.018931838591,9,0.9851362510322048,1.56332275730801e-05
YuJ_2015,152,UniRef90_D4LS50,1193,0.013996543620299999,9,0.9851362510322048,1.1557839488274153e-05
YuJ_2015,153,UniRef90_F5RQN3,1193,0.0138804913355,9,0.9851362510322048,1.1462007708918249e-05
YuJ_2015,154,UniRef90_A0A2P2F5X9,1192,0.099550818179,9,0.9843104872006606,8.220546505284888e-05
YuJ_2015,155,UniRef90_I4Z7P1,1192,0.056541825939,9,0.9843104872006606,4.669019482989265e-05
YuJ_2015,156,UniRef90_A6LEJ2,1192,0.0529778461705,9,0.9843104872006606,4.374718924071016e-05
YuJ_2015,157,UniRef90_A0A133PU47,1192,0.047206348849999996,9,0.9843104872006606,3.898129549958711e-05
YuJ_2015,158,UniRef90_B0NE07,1192,0.036806204149,9,0.9843104872006606,3.0393232162675476e-05
YuJ_2015,159,UniRef90_A7VRM9,1192,0.036571373153,9,0.9843104872006606,3.0199317219653177e-05
YuJ_2015,160,UniRef90_D4JB62,1192,0.033484501377,9,0.9843104872006606,2.7650290154417838e-05
YuJ_2015,161,UniRef90_C0FQ15,1192,0.0329894794241,9,0.9843104872006606,2.724151892989265e-05
YuJ_2015,162,UniRef90_D4KYI8,1192,0.032618533422,9,0.9843104872006606,2.693520513790256e-05
YuJ_2015,163,UniRef90_C7H7K4,1192,0.026794598705,9,0.9843104872006606,2.212601049132948e-05
YuJ_2015,164,UniRef90_C9YMF1,1192,0.0245995220634,9,0.9843104872006606,2.0313395593228734e-05
YuJ_2015,165,UniRef90_E4M058,1192,0.024586904407000003,9,0.9843104872006606,2.0302976388934768e-05
YuJ_2015,166,UniRef90_G2T0G7,1192,0.021937271998,9,0.9843104872006606,1.8115005778695294e-05
YuJ_2015,167,UniRef90_A0A174S825,1192,0.016400301998,9,0.9843104872006606,1.3542776216350126e-05
YuJ_2015,168,UniRef90_F7KLV8,1192,0.014791198701,9,0.9843104872006606,1.2214036912469033e-05
YuJ_2015,169,UniRef90_A6P025,1192,0.0129851158792,9,0.9843104872006606,1.0722639041453343e-05
YuJ_2015,170,UniRef90_A7B6K2,1191,0.30734453672900003,9,0.9834847233691164,0.0002537940022535095
YuJ_2015,171,UniRef90_A0A174QSW1,1191,0.260019447536,9,0.9834847233691164,0.0002147146552733278
YuJ_2015,172,UniRef90_D4CI30,1191,0.14361519106200002,9,0.9834847233691164,0.00011859223043930637
YuJ_2015,173,UniRef90_A5ZYK6,1191,0.122677584043,9,0.9834847233691164,0.00010130271184393063
YuJ_2015,174,UniRef90_A0A396E3S1,1191,0.083537467202,9,0.9834847233691164,6.898221899421966e-05
YuJ_2015,175,UniRef90_A0A3E4USV0,1191,0.078098868468,9,0.9834847233691164,6.44912208654005e-05
YuJ_2015,176,UniRef90_A0A0N7J6W0,1191,0.072874777694,9,0.9834847233691164,6.017735565152766e-05
YuJ_2015,177,UniRef90_D4WHX6,1191,0.059029358976,9,0.9834847233691164,4.87443096416185e-05
YuJ_2015,178,UniRef90_Q9AE24,1191,0.04306238895,9,0.9834847233691164,3.555936329479769e-05
YuJ_2015,179,UniRef90_A0A135YTH6,1191,0.0308371375469999,9,0.9834847233691164,2.5464192854665484e-05
YuJ_2015,180,UniRef90_G2T3B2,1191,0.020959965780799998,9,0.9834847233691164,1.7307981652188273e-05
YuJ_2015,181,UniRef90_A0A346FUW5,1191,0.019582493802,9,0.9834847233691164,1.6170515113129644e-05
YuJ_2015,182,UniRef90_C5EWP5,1191,0.012068792181,9,0.9834847233691164,9.96597207349298e-06
YuJ_2015,183,UniRef90_A8SBJ8,1190,0.140623750577,9,0.9826589595375722,0.00011612200708257638
YuJ_2015,184,UniRef90_A0A396DV75,1190,0.055228566519,9,0.9826589595375722,4.5605752699421964e-05
YuJ_2015,185,UniRef90_W4PUR5,1190,0.042606666981,9,0.9826589595375722,3.518304457555739e-05
YuJ_2015,186,UniRef90_W0ERK2,1190,0.0390213000743,9,0.9826589595375722,3.22223782611891e-05
YuJ_2015,187,UniRef90_A9KMW6,1190,0.036504998165000004,9,0.9826589595375722,3.0144507155243604e-05
YuJ_2015,188,UniRef90_D4L1Z7,1190,0.031988758015,9,0.9826589595375722,2.6415159384805945e-05
YuJ_2015,189,UniRef90_I9KG80,1190,0.027755221495999998,9,0.9826589595375722,2.29192580478943e-05
YuJ_2015,190,UniRef90_A0A136Q7W4,1190,0.02599678815,9,0.9826589595375722,2.146720739058629e-05
YuJ_2015,191,UniRef90_C4ZES9,1190,0.0191412268253,9,0.9826589595375722,1.5806132803715935e-05
YuJ_2015,192,UniRef90_A0A1L5L421,1190,0.0148721714179999,9,0.9826589595375722,1.2280901253509415e-05
YuJ_2015,193,UniRef90_A5Z3S1,1189,0.1360352082590999,9,0.9818331957060281,0.00011233295479694459
YuJ_2015,194,UniRef90_K6AL67,1189,0.0747228125738,9,0.9818331957060281,6.170339601469859e-05
YuJ_2015,195,UniRef90_A0A3E5DK23,1189,0.071151920643,9,0.9818331957060281,5.8754682611890996e-05
YuJ_2015,196,UniRef90_K9E6V7,1189,0.0646337869095,9,0.9818331957060281,5.3372243525598683e-05
YuJ_2015,197,UniRef90_Q8A488,1189,0.049539398384000004,9,0.9818331957060281,4.090784342196532e-05
YuJ_2015,198,UniRef90_B5D2D5,1189,0.0477954468058,9,0.9818331957060281,3.946775128472337e-05
YuJ_2015,199,UniRef90_A0A127SAM3,1189,0.0439114676986,9,0.9818331957060281,3.626050181552436e-05
YuJ_2015,200,UniRef90_F7JMP3,1189,0.040599026894,9,0.9818331957060281,3.3525208004954584e-05
YuJ_2015,201,UniRef90_B5CKQ6,1189,0.03818317967,9,0.9818331957060281,3.153028874483898e-05
YuJ_2015,202,UniRef90_A0A0K2HGC7,1189,0.036515221997,9,0.9818331957060281,3.015294962592898e-05
YuJ_2015,203,UniRef90_A0A173SUT5,1189,0.036473991285099996,9,0.9818331957060281,3.0118902795293142e-05
YuJ_2015,204,UniRef90_C7H6T9,1189,0.029247698301,9,0.9818331957060281,2.4151691412881914e-05
YuJ_2015,205,UniRef90_E2SL15,1189,0.0252270704506,9,0.9818331957060281,2.0831602353922377e-05
